source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
23626,Ailly-sur-Noye is a commune in the Somme department in Picardie in northern France.,Ailly-sur-Noye is a commune in the Somme department in France.,Ailly-sur-Noye is a town in the Somme department in northern France.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
52638,"The season finale including the announcement of the winner and a live reunion of all the season's contestants at the Ed Sullivan Theater in New York City, on David Letterman's Late Show stage which was decorated to look like the set in the Amazon.",The season finale was held at the Ed Sullivan Theater in New York City.,"The season finale was held at the Ed Sullivan Theater in New York City, where the winner was announced.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
12156,"Barthold Fles, a diabetic for several decades, died on December 19, 1989, aged 87.","Barthold Fles died on December 19, 1989, aged 87.","Barthold Fles died on December 19, 1989, at the age of 87.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
113498,"Zhob district is subdivided into three subdistricts: Zhob, Kakkar and Sherani.",Zhob district is subdivided into three subdistricts.,"Zhob district has three subdistricts: Zhob, Kakkar, and Sherani.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
82363,"Torts may be categorised in a number of ways: one such way is to divide them into Negligence Torts, and Intentional Torts.",Torts can be divided into Negligence Torts and Intentional Torts.,Torts can be divided into two categories: Negligence Torts and Intentional Torts.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
118669,"Following his first movie, L'ultimo Combattimento, (1940) he produced nearly 150 films during the next seven decades.",He produced nearly 150 films over seven decades.,He made nearly 150 films over seven decades after his first movie.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
159619,"If the animal can not be captured, prophylactic rabies treatment is recommended in most places.",Prophylactic rabies treatment is recommended if the animal can't be captured.,"If an animal can't be caught, get rabies treatment in most places.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
105766,"Peach Orchard is a town in Clay County, Arkansas, United States.","Peach Orchard is a town in Clay County, Arkansas.","Peach Orchard is a town in Clay County, Arkansas.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
81254,"It shows a model of embryological development where fish (F) , reptiles (R) , and birds (B) represent branches from a path leading to mammals (M) .","The model shows the development of mammals from fish, reptiles, and birds.","This model shows how fish, reptiles, and birds developed from a path leading to mammals.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
