source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
5430,49 Prozent der befragten US-Bürger sind zufrieden mit seiner Arbeit als Präsident.,49 Prozent der US-Bürger sind zufrieden mit dem Präsidenten.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
9056,"Die Schulen wissen noch immer nicht, wie im September der Unterricht gestaltet werden soll.","Die Schulen wissen noch nicht, wie der Unterricht im September laufen soll.",,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
8044,"Ein Handy-Video zeigt, dass bei dem Einsatz ein weißer Polizist mehr als 5 Minuten lang auf Floyds Genick kniete.","Ein Video zeigt, dass ein Polizist mehr als 5 Minuten auf Floyds Genick kniete.",,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
6486,Die Grenze zu Deutschland ist geschlossen.,Die Grenze zu Deutschland ist geschlossen.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
8396,"Ist jemand mit dem Corona-Virus infiziert, dann kommt der Virus ins Wasser, wenn derjenige aufs Klo muss.","Wenn jemand mit dem Corona-Virus infiziert ist, kann der Virus ins Wasser gelangen, wenn er aufs Klo geht.",,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
5334,Der Chef der Regierung heißt Premierminister.,Der Chef der Regierung heißt Premierminister.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
1951,Die Temperaturen erreichen 20 bis 27 Grad.,Die Temperaturen liegen zwischen 20 und 27 Grad.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
9163,"Die beiden Männer aus den USA waren Ende Mai mit dem Raumschiff ""Crew Dragon"" zur internationalen Raumstation ISS geflogen.","Zwei Männer aus den USA sind mit dem Raumschiff ""Crew Dragon"" zur Raumstation ISS geflogen.",,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
6343,Die meisten Corona-Fälle in Österreich gibt es in Tirol.,Die meisten Corona-Fälle in Österreich gibt es in Tirol.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
1751,Die Grünen können an der Nationalrats-Wahl teilnehmen.,Die Grünen dürfen an der Nationalrats-Wahl teilnehmen.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
924,"Oft passieren Unfälle mit Kindern, die zu Fuß oder mit dem Rad unterwegs waren.","Oft passieren Unfälle mit Kindern, die zu Fuß oder mit dem Rad unterwegs sind.",,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
2773,Die Tierfamilie besteht nun aus 8 Affen.,Die Affen-Familie besteht jetzt aus 8 Affen.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
641,"Eine Razzia wird meistens genau geplant, damit niemand entkommen kann.","Eine Razzia wird genau geplant, damit niemand entkommen kann.",,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
6418,So können zum Beispiel größere Ansammlungen von Menschen entdeckt werden.,So können große Menschenmengen entdeckt werden.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
12443,"Österreich will ihn aber auch einführen, wenn sich die EU doch dagegen entschließt.","Österreich will etwas einführen, auch wenn die EU dagegen ist.",,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
675,Auf dem Sarg liegt Laudas Rennhelm.,Auf dem Sarg liegt Laudas Rennhelm.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
11257,In 3 Wochen wird sie die zweite Impfung erhalten.,Sie wird in 3 Wochen ihre zweite Impfung erhalten.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
7229,Im Friseur-Laden müssen die Kunden genügend Abstand zu anderen Kunden halten.,Im Friseur-Laden müssen die Kunden Abstand zu anderen Kunden halten.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
8516,Salzburg liegt derzeit mit großem Vorsprung an erster Stelle in der Bundesliga.,Salzburg liegt derzeit an erster Stelle in der Bundesliga.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
6856,Wegen der Corona-Krise hat man keine Speisen von Lokalen abholen dürfen.,Wegen der Corona-Krise durften keine Speisen von Lokalen abgeholt werden.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
6446,"Alle 4 Jahre finden die Sommerspiele statt, und dazwischen alle 4 Jahre die Winterspiele.","Alle 4 Jahre finden die Sommerspiele statt, und dazwischen die Winterspiele.",,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
6921,In Wien gibt es eigenes Zeichen für Maskenpflicht in Verkehrsmitteln.,In Wien gibt es ein eigenes Zeichen für Maskenpflicht in Verkehrsmitteln.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
2096,In Italien bilden die Parteien Lega und 5 Sterne gemeinsam die Regierung.,In Italien bilden zwei Parteien gemeinsam die Regierung.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
5951,Ludwig zeigte sich begeistert von seinem Paten-Tier.,Ludwig war begeistert von seinem Paten-Tier.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
3116,"Es kann aber auch sein, dass der Mann psychische Probleme hatte.",Der Mann könnte psychische Probleme gehabt haben.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
1330,Eigentlich hätte es dieses Verbot längst geben sollen.,Es hätte längst ein Verbot geben sollen.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
5401,Die EU-Kommission will Krebs besser bekämpfen.,Die EU-Kommission will Krebs besser bekämpfen.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
3230,Vor 15 Jahren bekam schon die Schriftstellerin Elfriede Jelinek den Literatur-Nobelpreis.,Vor 15 Jahren bekam Elfriede Jelinek den Literatur-Nobelpreis.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
12081,"Im stärksten Winter-Bundesland Tirol rechnet das Wifo nur mit 3,1 Millionen Nächtigungen.","In Tirol rechnet man mit nur 3,1 Millionen Nächtigungen.",,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
6434,"Schulen, Restaurants und die meisten Geschäfte sind geschlossen.","Schulen, Restaurants und Geschäfte sind geschlossen.",,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
,,,,,,
12709,Wenig später wurde ein 21-jähriger Mann verhaftet.,Ein 21-jähriger Mann wurde verhaftet.,,"Verwandle jeden dieser 50 nicht zusammenhängenden Originalsätze einzeln in einfache Sprache. Behalte dabei die wichtigsten Informationen aus dem jeweiligen Originalsatz bei. Einfache Sprache ist durch einfache Satzstrukturen und leichte Wörter gekennzeichnet. Antworte, indem du nur die vereinfachten Sätze auflistest, ohne Nummerierung und ohne sonstige Hinweise. ORIGINALSÄTZE : ",,Llama-3.1-70b-Versatile (via groq)
